Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Unit Price,Shipping Cost,Month,Quarter,Year
1233,ORD_20509,2023-06-02,2023-06-15,Second Class,CUST_1810,Customer CUST_1810,Consumer,United States,City 18,Pennsylvania,14251,East,PROD_2465,Office Supplies,Paper,Notebook Paper,119.84,8,0.178,37.17,14.98,15.25,6,2,2023
1234,ORD_15975,2022-01-14,2022-01-25,Second Class,CUST_7798,Customer CUST_7798,Consumer,United States,City 49,Texas,60849,South,PROD_2719,Furniture,Bookcases,Corner Bookcase,546.74,2,0.14,146.49,273.37,15.83,1,1,2022
1235,ORD_92403,2022-06-09,2022-06-11,First Class,CUST_1154,Customer CUST_1154,Consumer,United States,City 14,New Jersey,67350,East,PROD_2973,Office Supplies,Labels,Price Labels,682.48,8,0.099,248.62,85.31,16.74,6,2,2022
1236,ORD_88478,2022-12-15,2022-12-27,Standard Class,CUST_8667,Customer CUST_8667,Corporate,United States,City 15,California,71334,West,PROD_1921,Furniture,Bookcases,3-Shelf Bookcase,3131.96,8,0.001,735.8159999999999,301.15,6.38,12,4,2022
1237,ORD_42940,2022-04-25,2022-05-03,Standard Class,CUST_7294,Customer CUST_7294,Home Office,United States,City 50,Texas,25809,South,PROD_8882,Office Supplies,Paper,Envelopes,293.16,3,0.061,66.24,97.72,10.96,4,2,2022
1238,ORD_11956,2023-07-03,2023-07-09,Standard Class,CUST_9962,Customer CUST_9962,Corporate,United States,City 23,Ohio,71016,Central,PROD_9995,Furniture,Furnishings,Rug,603.7,2,0.002,199.18,301.85,12.98,7,3,2023
1239,ORD_86687,2023-05-28,2023-06-10,First Class,CUST_7401,Customer CUST_7401,Consumer,United States,City 25,Oregon,88966,West,PROD_1623,Furniture,Chairs,Ergonomic Chair,1021.86,7,0.049,350.3,145.98,22.72,5,2,2023
1240,ORD_42231,2023-11-16,2023-11-28,First Class,CUST_2939,Customer CUST_2939,Corporate,United States,City 48,Indiana,28617,Central,PROD_6974,Office Supplies,Art,Highlighters,71.656,8,0.107,22.26,6.89,17.68,11,4,2023
1241,ORD_43820,2022-04-02,2022-04-07,First Class,CUST_9563,Customer CUST_9563,Consumer,United States,City 14,Connecticut,24746,East,PROD_3564,Office Supplies,Paper,Envelopes,95.28,8,0.065,36.74,11.91,16.73,4,2,2022
1242,ORD_12027,2023-09-27,2023-10-11,First Class,CUST_2222,Customer CUST_2222,Home Office,United States,City 15,Oregon,16140,West,PROD_6183,Technology,Accessories,Phone Case,239.88,1,0.032,38.45,239.88,17.53,9,3,2023
1243,ORD_40289,2022-05-31,2022-06-04,Same Day,CUST_5015,Customer CUST_5015,Home Office,United States,City 20,Connecticut,82083,East,PROD_6406,Furniture,Bookcases,5-Shelf Bookcase,3542.76,9,0.209,1232.29,393.64,35.11,5,2,2022
1244,ORD_26027,2022-04-03,2022-04-11,Standard Class,CUST_7954,Customer CUST_7954,Corporate,United States,City 16,Illinois,82326,Central,PROD_6243,Furniture,Chairs,Guest Chair,717.84,3,0.246,178.11,239.28,10.85,4,2,2022
1245,ORD_76412,2022-12-12,2022-12-18,Standard Class,CUST_9155,Customer CUST_9155,Corporate,United States,City 24,Pennsylvania,44025,East,PROD_2613,Office Supplies,Labels,Shipping Labels,94.38,2,0.178,19.764,36.3,12.65,12,4,2022
1246,ORD_46724,2022-06-08,2022-06-21,Same Day,CUST_7058,Customer CUST_7058,Consumer,United States,City 30,New Jersey,71415,East,PROD_7927,Office Supplies,Envelopes,Business Envelopes,74.76,1,0.236,17.25,74.76,35.88,6,2,2022
1247,ORD_79672,2022-05-25,2022-06-02,Standard Class,CUST_8875,Customer CUST_8875,Consumer,United States,City 43,Connecticut,18021,East,PROD_4766,Furniture,Bookcases,5-Shelf Bookcase,1274.49,9,0.108,309.41,141.61,13.06,5,2,2022
1248,ORD_70164,2022-08-10,2022-08-17,Second Class,CUST_6313,Customer CUST_6313,Home Office,United States,City 4,Michigan,31233,Central,PROD_3966,Furniture,Furnishings,Table Lamp,3194.72,8,0.022,668.66,399.34,11.62,8,3,2022
1249,ORD_42856,2023-07-31,2023-08-01,Same Day,CUST_8022,Customer CUST_8022,Consumer,United States,City 29,Indiana,95551,Central,PROD_3229,Furniture,Bookcases,5-Shelf Bookcase,1203.03,9,0.299,381.1,133.67,36.22,7,3,2023
1250,ORD_28135,2023-01-22,2023-02-01,Standard Class,CUST_7841,Customer CUST_7841,Home Office,United States,City 9,Nevada,38559,West,PROD_6867,Technology,Accessories,Charger,4533.599999999999,4,0.29,926.84,944.5,9.01,1,1,2023
1251,ORD_33116,2023-06-26,2023-07-08,Standard Class,CUST_4829,Customer CUST_4829,Corporate,United States,City 22,Virginia,58564,South,PROD_1942,Office Supplies,Labels,Address Labels,726.75,9,0.157,278.86,80.75,8.93,6,2,2023
1252,ORD_43734,2022-08-29,2022-09-04,Second Class,CUST_8029,Customer CUST_8029,Corporate,United States,City 13,Illinois,99366,Central,PROD_1144,Office Supplies,Paper,Notebook Paper,119.76,2,0.098,46.87,59.88,18.25,8,3,2022
1253,ORD_20089,2023-11-03,2023-11-07,Standard Class,CUST_8148,Customer CUST_8148,Home Office,United States,City 34,North Carolina,44035,South,PROD_1452,Technology,Machines,Projector,5331.976000000001,8,0.102,984.18,512.69,7.55,11,4,2023
1254,ORD_19831,2022-05-31,2022-06-14,Second Class,CUST_2743,Customer CUST_2743,Corporate,United States,City 24,Nevada,95360,West,PROD_8615,Furniture,Furnishings,Floor Lamp,393.36,3,0.193,72.81,131.12,13.79,5,2,2022
1255,ORD_45154,2023-05-17,2023-05-27,Standard Class,CUST_5734,Customer CUST_5734,Corporate,United States,City 36,Connecticut,40499,East,PROD_7621,Office Supplies,Art,Pencils,52.15,5,0.265,12.07,10.43,8.72,5,2,2023
1256,ORD_22537,2022-02-03,2022-02-06,Standard Class,CUST_1227,Customer CUST_1227,Consumer,United States,City 44,Connecticut,62103,East,PROD_5360,Office Supplies,Binders,5-Ring Binder,68.34,3,0.298,23.88,22.78,14.84,2,1,2022
1257,ORD_20536,2022-10-03,2022-10-07,Same Day,CUST_4539,Customer CUST_4539,Home Office,United States,City 29,New York,15156,East,PROD_7554,Office Supplies,Envelopes,Business Envelopes,909.896,8,0.266,246.01199999999997,87.49,25.48,10,4,2022
1258,ORD_24828,2022-12-17,2022-12-20,Second Class,CUST_4667,Customer CUST_4667,Consumer,United States,City 37,Massachusetts,46521,East,PROD_8218,Technology,Phones,Landline Phone,4450.576,8,0.275,561.6239999999999,427.94,12.52,12,4,2022
1259,ORD_24250,2023-03-31,2023-04-12,Second Class,CUST_6325,Customer CUST_6325,Home Office,United States,City 39,New Jersey,39473,East,PROD_4587,Office Supplies,Binders,3-Ring Binder,452.64,6,0.047,114.08,75.44,12.2,3,1,2023
1260,ORD_49120,2022-05-11,2022-05-12,Second Class,CUST_1782,Customer CUST_1782,Home Office,United States,City 9,Nevada,66419,West,PROD_8032,Office Supplies,Labels,Address Labels,202.1,10,0.116,45.18,20.21,12.18,5,2,2022
1261,ORD_13066,2023-03-06,2023-03-18,Same Day,CUST_7121,Customer CUST_7121,Consumer,United States,City 1,Ohio,76278,Central,PROD_8416,Office Supplies,Appliances,Coffee Maker,155.24,4,0.079,49.31,38.81,43.72,3,1,2023
1262,ORD_84061,2023-07-14,2023-07-24,Same Day,CUST_2692,Customer CUST_2692,Corporate,United States,City 3,Connecticut,31745,East,PROD_3814,Office Supplies,Storage,Filing Tray,85.42,1,0.164,19.98,85.42,41.63,7,3,2023
1263,ORD_42409,2022-07-10,2022-07-13,Standard Class,CUST_4152,Customer CUST_4152,Corporate,United States,City 1,Ohio,31990,Central,PROD_4379,Furniture,Bookcases,5-Shelf Bookcase,294.0,1,0.052,78.49,294.0,6.57,7,3,2022
1264,ORD_47182,2022-09-08,2022-09-21,First Class,CUST_6531,Customer CUST_6531,Home Office,United States,City 46,Pennsylvania,99515,East,PROD_6383,Office Supplies,Paper,Cardstock,37.68,1,0.265,8.39,37.68,14.94,9,3,2022
1265,ORD_27335,2022-02-04,2022-02-17,Second Class,CUST_7991,Customer CUST_7991,Consumer,United States,City 35,Ohio,13493,Central,PROD_1118,Furniture,Furnishings,Floor Lamp,2219.1,5,0.118,710.02,443.82,9.96,2,1,2022
1266,ORD_51032,2022-12-22,2022-12-23,First Class,CUST_7435,Customer CUST_7435,Corporate,United States,City 8,Pennsylvania,28696,East,PROD_3193,Technology,Accessories,Phone Case,2374.4500000000003,10,0.234,244.40399999999997,182.65,21.77,12,4,2022
1267,ORD_94006,2022-09-06,2022-09-16,Same Day,CUST_5394,Customer CUST_5394,Corporate,United States,City 14,California,68738,West,PROD_2522,Office Supplies,Appliances,Coffee Maker,304.3,5,0.272,70.6,60.86,34.6,9,3,2022
1268,ORD_45922,2022-12-17,2022-12-23,Same Day,CUST_7939,Customer CUST_7939,Corporate,United States,City 10,Washington,97527,West,PROD_8757,Technology,Phones,Smartphone,1847.0919999999999,2,0.07,334.728,710.42,35.02,12,4,2022
1269,ORD_84852,2023-06-05,2023-06-16,Standard Class,CUST_1073,Customer CUST_1073,Consumer,United States,City 48,Indiana,79867,Central,PROD_3594,Technology,Copiers,Desktop Copier,6251.7,7,0.243,775.79,893.1,7.29,6,2,2023
1270,ORD_51654,2022-10-03,2022-10-08,Standard Class,CUST_1162,Customer CUST_1162,Consumer,United States,City 14,Oregon,28294,West,PROD_2541,Office Supplies,Envelopes,Business Envelopes,187.174,2,0.069,46.775999999999996,71.99,8.32,10,4,2022
1271,ORD_59068,2022-04-13,2022-04-27,Standard Class,CUST_3078,Customer CUST_3078,Home Office,United States,City 9,Ohio,30096,Central,PROD_5117,Technology,Phones,Conference Phone,4979.9,10,0.042,957.13,497.99,9.66,4,2,2022
1272,ORD_74580,2022-04-06,2022-04-20,Standard Class,CUST_8068,Customer CUST_8068,Home Office,United States,City 37,Michigan,35988,Central,PROD_7262,Technology,Accessories,Charger,742.55,1,0.163,119.18,742.55,9.93,4,2,2022
1273,ORD_17514,2022-08-02,2022-08-08,Standard Class,CUST_5504,Customer CUST_5504,Corporate,United States,City 41,Georgia,75989,South,PROD_9515,Furniture,Tables,Office Table,997.36,8,0.2,292.51,124.67,14.6,8,3,2022
1274,ORD_96305,2023-01-03,2023-01-09,Same Day,CUST_3053,Customer CUST_3053,Home Office,United States,City 20,Oregon,38404,West,PROD_3757,Technology,Accessories,Bluetooth Speaker,563.76,3,0.152,48.67,156.6,34.95,1,1,2023
1275,ORD_32020,2023-10-15,2023-10-23,Same Day,CUST_7647,Customer CUST_7647,Consumer,United States,City 12,Illinois,82413,Central,PROD_5913,Office Supplies,Labels,File Labels,166.92000000000002,6,0.032,31.08,21.4,29.58,10,4,2023
1276,ORD_11762,2023-02-26,2023-03-05,Standard Class,CUST_1187,Customer CUST_1187,Consumer,United States,City 11,California,68115,West,PROD_7840,Furniture,Bookcases,3-Shelf Bookcase,802.8,5,0.171,134.42,160.56,6.75,2,1,2023
1277,ORD_94805,2022-02-10,2022-02-11,First Class,CUST_5670,Customer CUST_5670,Corporate,United States,City 46,Texas,40356,South,PROD_1644,Furniture,Furnishings,Table Lamp,2899.74,6,0.056,684.52,483.29,18.2,2,1,2022
1278,ORD_22274,2023-09-22,2023-10-02,Second Class,CUST_8596,Customer CUST_8596,Consumer,United States,City 15,New Jersey,60111,East,PROD_2422,Furniture,Chairs,Conference Chair,3540.24,9,0.04,969.45,393.36,11.57,9,3,2023
1279,ORD_17194,2022-01-06,2022-01-13,Second Class,CUST_7848,Customer CUST_7848,Corporate,United States,City 9,Texas,61238,South,PROD_8766,Technology,Phones,Conference Phone,4806.719999999999,6,0.12,720.99,667.6,19.08,1,1,2022
1280,ORD_39220,2022-10-16,2022-10-20,First Class,CUST_3402,Customer CUST_3402,Consumer,United States,City 13,New York,63787,East,PROD_2823,Furniture,Bookcases,5-Shelf Bookcase,832.39,5,0.133,180.36,128.06,17.53,10,4,2022
1281,ORD_35772,2022-04-28,2022-05-01,Same Day,CUST_2905,Customer CUST_2905,Corporate,United States,City 30,Illinois,71586,Central,PROD_8532,Furniture,Bookcases,3-Shelf Bookcase,944.82,2,0.083,215.25,472.41,45.43,4,2,2022
1282,ORD_46365,2023-11-06,2023-11-19,Same Day,CUST_1737,Customer CUST_1737,Consumer,United States,City 5,Indiana,72047,Central,PROD_8021,Office Supplies,Art,Highlighters,450.164,4,0.181,148.76399999999998,86.57,29.5,11,4,2023
1283,ORD_50324,2022-12-02,2022-12-15,Standard Class,CUST_8295,Customer CUST_8295,Corporate,United States,City 18,Texas,20193,South,PROD_5368,Office Supplies,Paper,Notebook Paper,83.382,3,0.051,16.032,21.38,10.6,12,4,2022
1284,ORD_31693,2023-05-24,2023-06-07,Same Day,CUST_1176,Customer CUST_1176,Corporate,United States,City 19,Michigan,80263,Central,PROD_6880,Furniture,Tables,Conference Table,1928.08,7,0.135,510.02,275.44,44.02,5,2,2023
1285,ORD_18286,2023-01-14,2023-01-15,Same Day,CUST_5361,Customer CUST_5361,Home Office,United States,City 39,Florida,54420,South,PROD_1198,Technology,Accessories,Phone Case,2868.96,8,0.155,321.78,298.85,43.35,1,1,2023
1286,ORD_86225,2022-08-21,2022-08-29,First Class,CUST_1532,Customer CUST_1532,Consumer,United States,City 35,Indiana,20178,Central,PROD_4610,Technology,Machines,Printer,2030.2,5,0.234,298.22,406.04,19.84,8,3,2022
1287,ORD_46150,2022-09-26,2022-10-04,Same Day,CUST_5291,Customer CUST_5291,Home Office,United States,City 4,Massachusetts,61928,East,PROD_4477,Technology,Copiers,Multifunction Copier,3718.05,5,0.152,536.98,743.61,47.66,9,3,2022
1288,ORD_58200,2023-01-20,2023-02-01,First Class,CUST_2100,Customer CUST_2100,Corporate,United States,City 6,Indiana,78087,Central,PROD_5864,Furniture,Furnishings,Rug,763.84,7,0.121,229.92,109.12,24.02,1,1,2023
1289,ORD_95172,2023-01-17,2023-01-18,Same Day,CUST_8445,Customer CUST_8445,Corporate,United States,City 19,Pennsylvania,40957,East,PROD_7308,Technology,Phones,Landline Phone,1409.856,2,0.155,120.09,587.44,33.36,1,1,2023
1290,ORD_13545,2023-01-08,2023-01-16,First Class,CUST_4461,Customer CUST_4461,Consumer,United States,City 42,Texas,67675,South,PROD_7493,Office Supplies,Envelopes,Business Envelopes,576.48,8,0.127,146.08,72.06,18.62,1,1,2023
1291,ORD_20653,2023-11-13,2023-11-26,Standard Class,CUST_5607,Customer CUST_5607,Home Office,United States,City 33,North Carolina,69260,South,PROD_1264,Furniture,Chairs,Ergonomic Chair,516.243,3,0.266,111.564,132.37,9.75,11,4,2023
1292,ORD_77506,2023-06-05,2023-06-18,First Class,CUST_3771,Customer CUST_3771,Home Office,United States,City 31,Ohio,62403,Central,PROD_9252,Technology,Copiers,Desktop Copier,1610.12,4,0.061,345.42,402.53,20.84,6,2,2023
1293,ORD_20190,2022-01-25,2022-02-08,First Class,CUST_7923,Customer CUST_7923,Home Office,United States,City 26,Illinois,99495,Central,PROD_9930,Technology,Machines,Scanner,385.248,2,0.018,76.69,160.52,20.42,1,1,2022
1294,ORD_72202,2023-03-30,2023-04-12,Second Class,CUST_1242,Customer CUST_1242,Consumer,United States,City 38,Florida,86199,South,PROD_4140,Furniture,Furnishings,Table Lamp,693.0,3,0.289,184.04,231.0,18.76,3,1,2023
1295,ORD_70771,2022-07-01,2022-07-09,Standard Class,CUST_4823,Customer CUST_4823,Home Office,United States,City 48,Nevada,10796,West,PROD_2481,Technology,Phones,Landline Phone,2599.26,6,0.231,761.99,433.21,12.73,7,3,2022
1296,ORD_21416,2023-07-01,2023-07-07,First Class,CUST_4840,Customer CUST_4840,Consumer,United States,City 20,Wisconsin,93851,Central,PROD_4889,Office Supplies,Envelopes,Shipping Envelopes,182.37,3,0.215,37.58,60.79,19.69,7,3,2023
1297,ORD_67565,2023-09-08,2023-09-09,First Class,CUST_9824,Customer CUST_9824,Home Office,United States,City 24,Massachusetts,43877,East,PROD_4110,Technology,Phones,Conference Phone,3243.8,7,0.019,712.87,463.4,16.42,9,3,2023
1298,ORD_71067,2023-09-14,2023-09-16,First Class,CUST_2234,Customer CUST_2234,Home Office,United States,City 27,Ohio,71797,Central,PROD_9827,Technology,Accessories,Charger,2449.29,3,0.208,628.39,816.43,22.69,9,3,2023
1299,ORD_23494,2023-05-30,2023-06-10,Second Class,CUST_1848,Customer CUST_1848,Home Office,United States,City 17,Georgia,86142,South,PROD_7219,Furniture,Furnishings,Table Lamp,1842.12,9,0.227,489.97,204.68,18.84,5,2,2023
1300,ORD_15574,2023-11-05,2023-11-06,Second Class,CUST_5888,Customer CUST_5888,Corporate,United States,City 14,Illinois,14074,Central,PROD_8311,Furniture,Chairs,Office Chair,131.95000000000002,1,0.293,41.088,101.5,12.95,11,4,2023
1301,ORD_49209,2023-06-10,2023-06-16,Second Class,CUST_5849,Customer CUST_5849,Corporate,United States,City 49,Connecticut,13957,East,PROD_9627,Technology,Phones,Landline Phone,5404.7,10,0.165,1562.9,540.47,15.82,6,2,2023
1302,ORD_65441,2023-11-08,2023-11-20,First Class,CUST_1035,Customer CUST_1035,Home Office,United States,City 39,Arizona,60446,West,PROD_2840,Furniture,Furnishings,Floor Lamp,3522.584,8,0.027,898.32,338.71,17.45,11,4,2023
1303,ORD_65217,2022-04-23,2022-05-04,Second Class,CUST_3870,Customer CUST_3870,Consumer,United States,City 17,North Carolina,46780,South,PROD_4188,Furniture,Furnishings,Table Lamp,288.67,1,0.036,57.16,288.67,8.68,4,2,2022
1304,ORD_96759,2022-10-03,2022-10-08,First Class,CUST_5837,Customer CUST_5837,Corporate,United States,City 11,Florida,96196,South,PROD_3336,Furniture,Bookcases,Corner Bookcase,3704.584,8,0.024,1128.4679999999998,356.21,12.14,10,4,2022
1305,ORD_63093,2023-01-18,2023-01-22,Standard Class,CUST_8394,Customer CUST_8394,Consumer,United States,City 40,New Jersey,59377,East,PROD_1963,Furniture,Furnishings,Floor Lamp,1025.36,4,0.165,155.64,256.34,7.66,1,1,2023
1306,ORD_43533,2023-10-27,2023-11-09,Second Class,CUST_7961,Customer CUST_7961,Corporate,United States,City 6,Oregon,79833,West,PROD_9212,Office Supplies,Paper,Cardstock,114.59500000000001,5,0.106,22.044,17.63,16.38,10,4,2023
1307,ORD_75327,2023-03-27,2023-04-05,Second Class,CUST_8401,Customer CUST_8401,Corporate,United States,City 24,Illinois,46234,Central,PROD_5075,Office Supplies,Envelopes,Greeting Card Envelopes,277.56,9,0.036,85.87,30.84,18.49,3,1,2023
1308,ORD_63444,2023-12-31,2024-01-10,Second Class,CUST_9666,Customer CUST_9666,Consumer,United States,City 5,Washington,26953,West,PROD_5648,Office Supplies,Appliances,Mini Fridge,78.715,7,0.181,26.255999999999997,8.65,15.5,12,4,2023
1309,ORD_83882,2023-01-17,2023-01-18,Second Class,CUST_7729,Customer CUST_7729,Home Office,United States,City 25,Florida,64650,South,PROD_3110,Technology,Machines,Printer,3429.108,3,0.116,631.43,952.53,9.99,1,1,2023
1310,ORD_87068,2023-02-12,2023-02-16,Second Class,CUST_3528,Customer CUST_3528,Corporate,United States,City 14,Florida,52023,South,PROD_9981,Furniture,Furnishings,Rug,3246.2,10,0.284,1076.88,324.62,15.89,2,1,2023
1311,ORD_42382,2023-07-21,2023-07-30,Same Day,CUST_2989,Customer CUST_2989,Home Office,United States,City 12,Virginia,16403,South,PROD_5174,Technology,Copiers,Multifunction Copier,1394.01,3,0.234,243.16,464.67,25.31,7,3,2023
1312,ORD_10579,2023-06-20,2023-06-25,First Class,CUST_1480,Customer CUST_1480,Consumer,United States,City 20,California,16510,West,PROD_2089,Office Supplies,Art,Pencils,977.2,10,0.297,211.98,97.72,17.23,6,2,2023
1313,ORD_12186,2023-10-31,2023-11-09,Standard Class,CUST_2936,Customer CUST_2936,Corporate,United States,City 37,Florida,74973,South,PROD_4344,Technology,Copiers,Floor Copier,5567.7699999999995,5,0.169,1265.436,856.58,7.18,10,4,2023
1314,ORD_48908,2022-11-26,2022-12-02,Same Day,CUST_3218,Customer CUST_3218,Home Office,United States,City 40,California,95061,West,PROD_1186,Furniture,Furnishings,Wall Art,3865.407,7,0.223,747.24,424.77,41.68,11,4,2022
1315,ORD_83229,2022-06-04,2022-06-07,Second Class,CUST_5276,Customer CUST_5276,Consumer,United States,City 37,Oregon,81460,West,PROD_7564,Furniture,Tables,Dining Table,3479.0,7,0.24,945.34,497.0,15.47,6,2,2022
1316,ORD_63613,2022-02-04,2022-02-13,Second Class,CUST_7692,Customer CUST_7692,Consumer,United States,City 28,Virginia,84956,South,PROD_2646,Technology,Machines,Printer,3506.4719999999998,6,0.281,435.97,487.01,13.38,2,1,2022
1317,ORD_73197,2022-12-08,2022-12-22,First Class,CUST_4181,Customer CUST_4181,Consumer,United States,City 26,Illinois,22705,Central,PROD_6173,Office Supplies,Binders,Binder Clips,134.212,2,0.095,42.395999999999994,51.62,24.54,12,4,2022
1318,ORD_15896,2022-01-14,2022-01-26,Second Class,CUST_3938,Customer CUST_3938,Home Office,United States,City 22,North Carolina,91528,South,PROD_3402,Furniture,Furnishings,Floor Lamp,497.82,6,0.126,80.86,82.97,17.09,1,1,2022
1319,ORD_46052,2023-08-21,2023-08-26,Same Day,CUST_6087,Customer CUST_6087,Consumer,United States,City 36,Arizona,89814,West,PROD_8349,Technology,Phones,Landline Phone,1892.52,4,0.055,302.15,473.13,32.35,8,3,2023
1320,ORD_71660,2022-01-01,2022-01-07,Same Day,CUST_1084,Customer CUST_1084,Home Office,United States,City 5,Texas,89731,South,PROD_7775,Office Supplies,Appliances,Mini Fridge,349.08,4,0.02,91.82,87.27,49.22,1,1,2022
1321,ORD_60269,2022-03-15,2022-03-20,First Class,CUST_6761,Customer CUST_6761,Consumer,United States,City 3,New Jersey,89300,East,PROD_4155,Office Supplies,Labels,Shipping Labels,213.09,3,0.178,79.43,71.03,13.02,3,1,2022
1322,ORD_97697,2022-03-17,2022-03-21,First Class,CUST_7429,Customer CUST_7429,Home Office,United States,City 39,Massachusetts,97347,East,PROD_6992,Technology,Machines,Printer,1765.68,2,0.251,241.59,735.7,15.39,3,1,2022
